Año originación de
los préstamos,,,Total,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,
Principal (mill. €),,,44,061,,,0,000,,,0,000,,,0,000,,,0,000,,,0,032,,,0,000,,,0,082,,,0,426,,,0,604,,,0,826,,,1,578,,,4,312,,,17,920,,,18,281,,
Trimestres
naturales desde
constitución del
Fondo,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,
,49,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,50,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,51,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,52,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,53,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,54,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,55,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,56,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,57,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,58,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,59,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,60,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,61,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,62,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
,63,,,4,25%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,5 , 0 4 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 6 9 %,,,5 , 4 0 %,,,4 , 6 2%,
