Año originación
de los
préstamos,,,Total,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006,,,2007,,
Principal
titulizado (mill.
€),,,39,740,,,0,000,,,0,000,,,0,000,,,0,146,,,0,,,0,245,,,0,516,,,0,479,,,1,006,,,1,633,,,2,044,,,6,84,,,11,272,,,15,558,,
Trimestres
naturales desde
constitución del
Fondo,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,,% en
mora,,
,27,,,6,17%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,8 , 1 9%,,,6 , 0 6%,
,28,,,6,76%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,8 , 1 9%,,,7 , 5 6%,
,29,,,7,51%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 0 , 2 8%,,,7 , 9 8%,
,30,,,7,51%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 0 , 2 8%,,,7 , 9 8%,
,31,,,7,51%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 0 , 2 8%,,,7 , 9 8%,
,32,,,7,51%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 0 , 2 8%,,,7 , 9 8%,
,33,,,7,51%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 0 , 2 8%,,,7 , 9 8%,
,34,,,7,74%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 0 , 2 8%,,,8 , 5 6%,
,35,,,8,54%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 3 , 0 7%,,,8 , 5 6%,
,36,,,8,54%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 3 , 0 7%,,,8 , 5 6%,
,37,,,8,54%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 3 , 0 7%,,,8 , 5 6%,
,38,,,8,54%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,6 , 7 1%,,,1 3 , 0 7%,,,8 , 5 6%,
,39,,,8,75%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,7 , 9 5%,,,1 3 , 0 7%,,,8 , 5 6%,
,40,,,9,59%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 0 , 8 5%,,,1 4 , 25%,,,8 , 5 6%,
,41,,,9,59%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 0 , 8 5%,,,1 4 , 25%,,,8 , 5 6%,
,42,,,9,59%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 0 , 8 5%,,,1 4 , 25%,,,8 , 5 6%,
,43,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,44,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,45,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
,46,,,9,95%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,2 4 , 8 1%,,,0 , 0 0%,,,0 , 0 0 %,,,0 , 0 0 %,,,0 , 0 0 %,,,1 2 , 9 6%,,,1 4 , 25%,,,8 , 5 6%,
